0.768625,0.351674,0.261464,0,1
0.164694,0.0437221,0.58605,0,1
0.516459,0.176635,0.436492,1,0
0.0229902,0.80862,0.611689,1,0
0.158947,0.237673,0.427714,1,0
0.43882,0.872789,0.234779,1,0
0.202582,0.215391,0.380909,0,1
0.50963,0.186511,0.878238,1,0
0.914913,0.784752,0.375734,0,1
0.421482,0.515637,0.853385,1,0
0.843245,0.699834,0.647842,0,1
0.882354,0.355842,0.536457,1,0
0.865819,0.236736,0.250049,1,0
0.0687184,0.3528,0.131899,0,1
0.651294,0.723797,0.488624,1,0
0.140913,0.698696,0.431661,0,1
0.63178,0.0638846,0.675117,1,0
0.0458258,0.0861047,0.00203454,1,0
0.292859,0.429071,0.237599,1,0
0.514663,0.169889,0.513634,1,0
0.404853,0.622224,0.828718,0,1
0.301784,0.213968,0.395394,1,0
0.328551,0.596986,0.0099832,1,0
0.444098,0.383345,0.494629,1,0
0.1118,0.153059,0.18611,1,0
0.163465,0.601801,0.688606,1,0
0.217345,0.101419,0.768096,0,1
0.585191,0.97753,0.787043,0,1
0.727606,0.930402,0.943329,0,1
0.134618,0.160786,0.942336,0,1
0.447071,0.362672,0.827666,1,0
0.0516563,0.648268,0.421337,1,0
0.719155,0.638062,0.573005,1,0
0.609457,0.756959,0.577105,1,0
0.286129,0.656821,0.111745,1,0
0.354748,0.219416,0.160878,0,1
0.0202297,0.862648,0.441276,1,0
0.250378,0.103634,0.542491,0,1
0.0235515,0.31102,0.02428,0,1
0.567811,0.0454027,0.399347,1,0
0.129453,0.21831,0.471281,0,1
0.583884,0.61733,0.160764,1,0
0.818018,0.100631,0.0782986,1,0
0.813083,0.279598,0.938614,1,0
0.760173,0.935452,0.797541,0,1
0.390012,0.256529,0.497588,0,1
0.825729,0.187923,0.419688,0,1
0.468395,0.432888,0.451424,1,0
0.323439,0.120488,0.852762,0,1
0.358949,0.0616326,0.303196,0,1
0.469815,0.564208,0.434724,0,1
0.8942,0.130797,0.998148,0,1
0.284659,0.277142,0.905526,1,0
0.705748,0.884296,0.219117,1,0
0.607891,0.486759,0.468894,1,0
0.446108,0.573691,0.378921,0,1
0.0291099,0.992239,0.931939,0,1
0.964556,0.856836,0.458449,0,1
0.906263,0.423077,0.327933,0,1
0.799483,0.514936,0.381084,0,1
0.536769,0.236892,0.0465915,1,0
0.469758,0.314638,0.688401,1,0
0.051581,0.884442,0.499993,0,1
0.314477,0.0460965,0.531859,1,0
0.678647,0.0583271,0.827182,0,1
0.452374,0.601675,0.285146,1,0
0.342807,0.651698,0.157552,1,0
0.833855,0.0199581,0.364192,0,1
0.519208,0.226507,0.813478,0,1
0.618796,0.431556,0.757531,0,1
0.589215,0.685577,0.0998999,1,0
0.767169,0.232407,0.296866,0,1
0.0107645,0.426858,0.241975,0,1
0.449341,0.129001,0.639332,0,1
0.968983,0.672804,0.193169,0,1
0.12838,0.23314,0.890317,1,0
0.398547,0.0116102,0.49729,1,0
0.523466,0.321055,0.922214,1,0
0.056218,0.86677,0.694705,0,1
0.0956538,0.749894,0.015447,0,1
0.882217,0.273316,0.0675014,0,1
0.489985,0.562161,0.135054,1,0
0.294736,0.354664,0.533338,1,0
0.99162,0.298646,0.770186,0,1
0.48643,0.733327,0.495089,0,1
0.949223,0.0535191,0.74311,0,1
0.43133,0.838392,0.650639,0,1
0.41017,0.832579,0.957301,1,0
0.464201,0.447378,0.983412,1,0
0.285857,0.746734,0.725205,1,0
0.31399,0.111258,0.901886,0,1
0.952225,0.807422,0.307403,0,1
0.277803,0.337972,0.994872,1,0
0.953919,0.958905,0.830037,0,1
0.87853,0.464554,0.522409,1,0
0.157761,0.404121,0.176925,0,1
0.967578,0.406505,0.11767,1,0
0.574245,0.34178,0.758907,1,0
0.168842,0.618684,0.95534,0,1
0.305326,0.577159,0.248436,0,1
0.68681,0.925839,0.864726,1,0
0.679792,0.179418,0.0427192,0,1
0.61455,0.722882,0.459879,0,1
0.306389,0.845789,0.711869,1,0
0.571389,0.372057,0.273033,0,1
0.625773,0.334483,0.356195,0,1
0.459772,0.0808431,0.106742,0,1
0.874512,0.580455,0.511874,1,0
0.668182,0.0877948,0.0101385,0,1
0.958258,0.879249,0.750727,1,0
0.867454,0.313246,0.2562,0,1
0.365448,0.0253565,0.756271,1,0
0.184327,0.325975,0.315014,0,1
0.049002,0.978137,0.879625,0,1
0.48168,0.0427589,0.688421,0,1
0.561942,0.362899,0.871365,1,0
0.305515,0.427342,0.272236,1,0
0.926072,0.92062,0.218582,1,0
0.448301,0.550391,0.704767,0,1
0.462022,0.650169,0.117579,0,1
0.613471,0.820697,0.260504,1,0
0.070842,0.452952,0.290988,1,0
0.311221,0.0906694,0.0820527,1,0
0.687479,0.338367,0.987206,0,1
0.29547,0.912713,0.362544,1,0
0.194388,0.143007,0.938838,0,1
0.31916,0.361516,0.666309,1,0
0.0204391,0.133726,0.204719,0,1
0.664913,0.130474,0.744751,1,0
0.851948,0.306419,0.589472,0,1
0.00382998,0.84459,0.928919,0,1
0.925021,0.3366,0.93497,0,1
0.252507,0.00917373,0.182014,1,0
0.219077,0.482586,0.452913,1,0
0.500219,0.00439634,0.858064,0,1
0.646805,0.808388,0.242072,1,0
0.445027,0.341286,0.419187,0,1
0.00556594,0.445567,0.488491,0,1
0.40697,0.749249,0.61243,1,0
0.118432,0.574963,0.517624,0,1
0.705309,0.908164,0.41678,0,1
0.395741,0.920784,0.237727,0,1
0.592221,0.178829,0.267416,0,1
0.704797,0.499326,0.998525,1,0
0.979882,0.873352,0.271303,1,0
0.671039,0.106561,0.181148,1,0
0.8902,0.461474,0.189141,0,1
0.825484,0.309111,0.887157,0,1
0.568664,0.826015,0.312095,0,1
0.8377,0.800039,0.414925,1,0
0.334588,0.103748,0.132572,0,1
0.743822,0.0974559,0.257461,0,1
0.61057,0.863293,0.00713444,0,1
0.717239,0.467248,0.080723,0,1
0.811348,0.0179772,0.414228,1,0
0.735809,0.947266,0.522305,0,1
0.230138,0.746854,0.0230583,0,1
0.548589,0.0422013,0.741088,0,1
0.25601,0.459934,0.989113,1,0
0.745395,0.542814,0.226783,1,0
0.194371,0.537417,0.795845,1,0
0.589825,0.21681,0.235893,1,0
0.664609,0.0285505,0.27768,1,0
0.796373,0.086053,0.114668,0,1
0.414467,0.215621,0.795601,1,0
0.930274,0.0200694,0.964805,1,0
0.442911,0.389245,0.970973,1,0
0.0107394,0.938444,0.969853,1,0
0.627687,0.910939,0.714196,1,0
0.109579,0.738255,0.774159,1,0
0.032292,0.107733,0.933993,1,0
0.762177,0.896043,0.167241,0,1
0.77236,0.184263,0.242706,0,1
0.996753,0.9299,0.567062,1,0
0.959032,0.808328,0.944722,1,0
0.284965,0.44958,0.603731,0,1
0.0111642,0.887824,0.00436,1,0
0.996105,0.803663,0.0734043,1,0
0.82055,0.234654,0.812074,0,1
0.409957,0.783082,0.0981478,1,0
0.149289,0.287074,0.408676,0,1
0.371033,0.329715,0.405871,1,0
0.722889,0.816192,0.124333,1,0
0.996168,0.0613353,0.18674,0,1
0.232204,0.923585,0.7351,0,1
0.180174,0.502618,0.0472144,1,0
0.285983,0.521579,0.585545,1,0
0.376468,0.112687,0.752372,1,0
0.522299,0.410249,0.91396,0,1
0.346013,0.250202,0.801051,1,0
0.711085,0.795935,0.456893,1,0
0.704539,0.866644,0.773219,0,1
0.950037,0.365613,0.507218,0,1
0.922417,0.975247,0.0614634,1,0
0.955853,0.187579,0.702017,1,0
0.876643,0.452735,0.749852,1,0
0.821672,0.523418,0.518426,0,1
0.153915,0.250589,0.0733589,0,1
0.0938849,0.933717,0.586885,1,0
0.0894947,0.506745,0.900903,0,1
0.702185,0.635218,0.135146,0,1
0.340632,0.928006,0.470017,1,0
0.758527,0.602538,0.2227,0,1
0.673734,0.909111,0.0553877,1,0
0.0291626,0.597296,0.228301,0,1
0.725173,0.864424,0.215018,0,1
0.0356654,0.535935,0.360975,1,0
0.147987,0.817519,0.407734,0,1
0.28615,0.150164,0.10991,0,1
0.154857,0.134463,0.493471,0,1
0.653092,0.715691,0.121394,1,0
0.76143,0.799492,0.984194,0,1
0.742242,0.631636,0.959276,1,0
0.291977,0.823721,0.183429,0,1
0.430208,0.373837,0.261857,0,1
0.635374,0.530017,0.226013,1,0
0.53226,0.643609,0.88582,1,0
0.947318,0.374986,0.322535,1,0
0.883763,0.64953,0.264219,1,0
0.195853,0.990176,0.595473,0,1
0.475936,0.198609,0.0259388,1,0
0.22549,0.898899,0.55484,1,0
0.727951,0.426498,0.114051,1,0
0.98857,0.595178,0.31606,1,0
0.049646,0.273851,0.0692059,1,0
0.0201514,0.120959,0.755904,1,0
0.721184,0.750959,0.642842,1,0
0.743884,0.0507766,0.0560967,0,1
0.753521,0.121456,0.477402,1,0
0.149766,0.793116,0.906178,1,0
0.170361,0.86598,0.846216,1,0
0.298846,0.0465592,0.952789,0,1
0.0125342,0.130621,0.371398,1,0
0.296102,0.0552206,0.37734,0,1
0.505943,0.434146,0.467343,0,1
0.873811,0.0159968,0.41888,0,1
0.697018,0.684844,0.160436,0,1
0.390356,0.682635,0.70587,0,1
0.90957,0.995182,0.600059,1,0
0.932322,0.349531,0.818159,0,1
0.457085,0.779965,0.709626,1,0
0.217774,0.538219,0.33775,1,0
0.119919,0.936339,0.0602244,0,1
0.171032,0.618139,0.136106,1,0
0.780002,0.687233,0.533271,0,1
0.797792,0.303308,0.849513,0,1
0.777301,0.230507,0.32917,0,1
0.820737,0.486661,0.68693,1,0
0.922216,0.0326937,0.684477,1,0
0.195861,0.320764,0.634238,1,0
0.937438,0.430809,0.548131,1,0
0.710863,0.641528,0.161047,1,0
0.132972,0.0350855,0.162583,0,1
0.929245,0.896616,0.268251,1,0
0.326933,0.262534,0.402756,0,1
0.918773,0.23875,0.926401,0,1
0.985475,0.28371,0.965716,0,1
0.575399,0.217904,0.472858,1,0
0.260767,0.854279,0.408318,1,0
0.58942,0.240165,0.124223,0,1
0.445573,0.565451,0.903593,1,0
0.439574,0.0923578,0.288108,1,0
0.515855,0.749632,0.714753,0,1
0.276869,0.900106,0.167586,0,1
0.433619,0.695209,0.169181,0,1
0.238827,0.938115,0.52452,1,0
0.840938,0.885221,0.0559229,1,0
0.0881196,0.644324,0.7593,0,1
0.963983,0.782339,0.536145,1,0
0.41282,0.678655,0.602376,0,1
0.975268,0.12362,0.837614,0,1
0.394272,0.463894,0.139353,0,1
0.0368527,0.696384,0.378132,0,1
0.583099,0.624513,0.656235,1,0
0.481395,0.632649,0.44067,1,0
0.311402,0.00750299,0.00142712,1,0
0.674837,0.161275,0.791299,0,1
0.343834,0.140591,0.77983,1,0
0.833194,0.325939,0.314273,1,0
0.0070697,0.849019,0.442352,0,1
0.489928,0.62338,0.881385,1,0
0.0919696,0.153018,0.362005,1,0
0.473609,0.390599,0.148389,0,1
0.00241443,0.48246,0.380163,1,0
0.864728,0.0908997,0.301388,0,1
0.445601,0.818691,0.42376,0,1
0.701427,0.980889,0.974809,0,1
0.960945,0.648315,0.660372,1,0
0.836857,0.510879,0.269055,1,0
0.307942,0.320654,0.868869,1,0
0.930642,0.629063,0.726659,0,1
0.639,0.274786,0.206295,0,1
0.129446,0.931825,0.523059,0,1
0.228397,0.672151,0.0363877,1,0
0.0130138,0.627087,0.779555,0,1
0.331633,0.700118,0.718279,1,0
0.515352,0.566514,0.409733,1,0
0.138064,0.777855,0.85261,1,0
0.874042,0.842935,0.618358,1,0
0.519618,0.310349,0.649467,1,0
0.637059,0.325182,0.164142,1,0
0.0973791,0.174828,0.0761131,1,0
0.316586,0.436051,0.541297,1,0
0.753508,0.319819,0.217513,1,0
0.0665845,0.810142,0.939899,1,0
0.0111706,0.215861,0.251028,1,0
0.0962917,0.814387,0.552582,1,0
0.226687,0.414163,0.644747,1,0
0.759121,0.450212,0.29323,1,0
0.756484,0.863138,0.139912,0,1
0.102991,0.0218285,0.894442,1,0
0.857473,0.826632,0.151564,0,1
0.072413,0.394384,0.671484,0,1
0.624835,0.332457,0.586566,1,0
0.791552,0.0549308,0.0241827,0,1
0.247516,0.00939843,0.751158,1,0
0.870313,0.544411,0.205262,0,1
0.490306,0.711711,0.994784,0,1
0.578004,0.0959848,0.895385,1,0
0.51956,0.302346,0.302003,1,0
0.952956,0.706322,0.199532,1,0
0.594069,0.147919,0.297919,0,1
0.422476,0.626272,0.93698,0,1
0.0167318,0.562522,0.00376645,1,0
0.665431,0.816909,0.257766,1,0
0.568588,0.481579,0.767395,1,0
0.503265,0.386517,0.0776242,0,1
0.330619,0.401227,0.150795,1,0
0.583079,0.289994,0.284535,0,1
0.858974,0.169656,0.448617,1,0
0.0617022,0.194459,0.859441,1,0
0.328433,0.580153,0.225787,1,0
0.467609,0.493443,0.187028,0,1
0.515511,0.848365,0.539598,1,0
0.670158,0.615272,0.398515,1,0
0.802276,0.00838262,0.415765,1,0
0.0688208,0.0448099,0.561257,1,0
0.520683,0.438509,0.588987,1,0
0.267798,0.848619,0.561473,1,0
0.297387,0.391691,0.88017,1,0
0.449823,0.880824,0.916924,0,1
0.405491,0.840326,0.926597,1,0
0.855351,0.624776,0.350016,1,0
0.956011,0.498798,0.150326,0,1
0.440823,0.998927,0.63238,1,0
0.37513,0.204349,0.284611,0,1
0.829493,0.422087,0.799792,0,1
0.263363,0.0931293,0.611838,0,1
0.420005,0.752186,0.901405,1,0
0.277471,0.264737,0.150328,0,1
0.473299,0.692805,0.167059,1,0
0.0663917,0.0571733,0.165928,1,0
0.710292,0.287,0.0390063,1,0
0.242501,0.389128,0.412882,0,1
0.11933,0.580206,0.275029,1,0
0.99301,0.509772,0.308131,0,1
0.178401,0.835118,0.0203789,0,1
0.16655,0.606882,0.631279,0,1
0.8178,0.0606665,0.808979,1,0
0.0578637,0.209238,0.897289,0,1
0.980179,0.719327,0.771823,0,1
0.824386,0.347194,0.637238,1,0
0.893754,0.328576,0.685252,1,0
0.471164,0.737242,0.263496,1,0
0.321552,0.991502,0.00807559,0,1
0.946976,0.326162,0.606607,0,1
0.454379,0.662568,0.805419,1,0
0.241142,0.902728,0.172591,1,0
0.953048,0.0207843,0.630938,0,1
0.0839373,0.316919,0.802636,0,1
0.661758,0.383091,0.501448,0,1
0.951728,0.149796,0.143548,0,1
0.568129,0.445181,0.783158,0,1
0.758644,0.327267,0.967404,0,1
0.657455,0.90408,0.326007,0,1
0.83338,0.718874,0.419149,0,1
0.870987,0.0734585,0.893846,1,0
0.161379,0.829287,0.125221,1,0
0.237049,0.901303,0.30054,0,1
0.699639,0.155409,0.95788,1,0
0.00959277,0.795344,0.228077,0,1
0.313294,0.79322,0.98728,0,1
0.6746,0.253288,0.401694,1,0
0.228225,0.446509,0.186822,0,1
0.346014,0.600304,0.924502,1,0
0.343632,0.247183,0.980649,1,0
0.750002,0.354274,0.482925,0,1
0.26807,0.768171,0.260354,0,1
0.107683,0.819701,0.945373,0,1
0.486979,0.232573,0.879865,0,1
0.102848,0.735848,0.758384,1,0
0.388202,0.384047,0.905948,1,0
0.679629,0.00289831,0.680835,0,1
0.361523,0.727782,0.367284,1,0
0.386159,0.607579,0.43071,1,0
0.149321,0.918699,0.665225,0,1
0.0524109,0.0772372,0.0291561,1,0
0.560825,0.610525,0.895062,1,0
0.312561,0.520441,0.355066,0,1
0.596388,0.0341211,0.0636825,1,0
0.251502,0.134333,0.98488,1,0
0.495693,0.123041,0.537453,1,0
0.482143,0.308948,0.462085,0,1
0.735668,0.261601,0.509782,1,0
0.745963,0.0452156,0.39731,1,0
0.23295,0.32844,0.874147,0,1
0.764491,0.16614,0.468768,0,1
0.46661,0.64672,0.407323,1,0
0.670634,0.732141,0.332417,0,1
0.0813421,0.27429,0.778966,0,1
0.563178,0.361026,0.478256,1,0
0.730894,0.632219,0.13664,1,0
0.0487027,0.456865,0.0754874,1,0
0.515461,0.0271605,0.51634,1,0
0.164535,0.0541357,0.434807,0,1
0.600352,0.473622,0.671041,0,1
0.432419,0.612799,0.484035,1,0
0.62276,0.721478,0.7037,1,0
0.701522,0.416773,0.603486,1,0
0.390291,0.572678,0.729955,0,1
0.920212,0.582679,0.970526,1,0
0.706943,0.87564,0.45709,0,1
0.305974,0.247988,0.163234,0,1
0.249674,0.462565,0.0789506,0,1
0.355613,0.809414,0.748812,0,1
0.989036,0.991015,0.573934,1,0
0.720881,0.505954,0.413091,1,0
0.082009,0.970733,0.153616,1,0
0.993585,0.98417,0.804597,0,1
0.547,0.617405,0.409989,1,0
0.356465,0.887316,0.924384,0,1
0.680063,0.902426,0.0942386,1,0
0.87933,0.759003,0.0400372,1,0
0.666128,0.643335,0.672504,0,1
0.756164,0.456124,0.312278,1,0
0.877926,0.662247,0.968911,1,0
0.199141,0.933049,0.591314,0,1
0.988526,0.136702,0.350809,0,1
0.414819,0.0784492,0.83032,1,0
0.00925839,0.163839,0.927299,0,1
0.248064,0.526795,0.781007,0,1
0.485943,0.255119,0.310507,1,0
0.227712,0.618635,0.593353,0,1
0.282653,0.541578,0.452423,1,0
0.963362,0.797513,0.293721,0,1
0.535073,0.358159,0.141675,0,1
0.950908,0.183956,0.422498,1,0
0.475593,0.423339,0.819779,1,0
0.0872817,0.145323,0.612264,0,1
0.825854,0.740758,0.115105,0,1
0.144435,0.56423,0.217236,0,1
0.43116,0.953631,0.210803,0,1
0.344381,0.516293,0.652317,0,1
0.431082,0.0723905,0.450287,0,1
0.555683,0.0470292,0.825286,0,1
0.0726623,0.11368,0.453719,1,0
0.357407,0.403896,0.921697,1,0
0.239355,0.85494,0.013521,0,1
0.436545,0.636643,0.516923,0,1
0.279034,0.87829,0.989839,0,1
0.273246,0.309725,0.668762,1,0
0.886608,0.92091,0.476654,1,0
0.0444205,0.356232,0.225646,0,1
0.594862,0.0379545,0.674518,1,0
0.64455,0.464789,0.409598,0,1
0.486087,0.33722,0.62387,0,1
0.950933,0.951198,0.537957,0,1
0.901954,0.274786,0.616151,0,1
0.641294,0.6784,0.328809,1,0
0.935387,0.270745,0.718427,0,1
0.210284,0.402919,0.380546,1,0
0.713976,0.749215,0.969577,0,1
0.926898,0.869244,0.973213,0,1
0.336344,0.0205964,0.427249,1,0
0.607578,0.780456,0.631856,1,0
0.43876,0.420415,0.714094,1,0
0.92201,0.874501,0.401588,0,1
0.346551,0.995852,0.175459,0,1
0.755222,0.014535,0.374114,0,1
0.946612,0.315905,0.574446,0,1
0.766271,0.75601,0.959067,1,0
0.271765,0.0915671,0.965336,1,0
0.290113,0.420865,0.95196,1,0
0.795977,0.851859,0.472762,0,1
0.153376,0.671721,0.980152,1,0
0.163519,0.459702,0.637065,1,0
0.966835,0.593109,0.737446,0,1
0.528041,0.984996,0.222759,1,0
0.864268,0.677069,0.00293429,1,0
0.769815,0.492824,0.00264158,0,1
0.114042,0.314189,0.730178,0,1
0.859876,0.594587,0.632683,0,1
0.0143567,0.711886,0.142522,1,0
0.73933,0.132095,0.78957,1,0
0.994536,0.694966,0.590594,1,0
0.121596,0.750341,0.53541,1,0
0.166845,0.736528,0.513918,0,1
0.618703,0.494578,0.323695,1,0
0.256064,0.640231,0.846124,0,1
0.944622,0.523964,0.453196,0,1
0.471864,0.66241,0.640419,1,0
0.671638,0.212928,0.714648,0,1
0.101247,0.635244,0.875095,1,0
0.0774442,0.163704,0.492575,1,0
0.255666,0.1081,0.446889,0,1
0.579275,0.862415,0.734377,1,0
0.346201,0.0378917,0.548498,0,1
0.200559,0.387611,0.80257,1,0
0.656144,0.565926,0.713526,1,0
0.338998,0.266752,0.101236,1,0
0.545084,0.0761474,0.281162,0,1
0.0181057,0.260906,0.954147,0,1
0.380077,0.286732,0.943686,1,0
0.0124875,0.0775816,0.688942,0,1
0.0485244,0.0357112,0.799512,0,1
0.217592,0.174852,0.30562,1,0
0.051871,0.22587,0.466249,1,0
0.64868,0.425557,0.307402,0,1
0.269776,0.852479,0.975814,1,0
0.281291,0.670534,0.205969,1,0
0.450997,0.960148,0.124468,1,0
0.447365,0.091711,0.21711,1,0
0.893731,0.792682,0.637905,1,0
0.602815,0.460363,0.881952,0,1
0.283359,0.447313,0.594516,1,0
0.181684,0.907885,0.841099,0,1
0.79965,0.2453,0.0235458,0,1
0.631807,0.717082,0.358224,0,1
0.364549,0.564438,0.214552,0,1
0.394316,0.608829,0.279497,1,0
0.0692154,0.00631532,0.754096,1,0
0.291882,0.899446,0.236777,0,1
0.639684,0.434633,0.753066,1,0
0.881156,0.548175,0.427261,0,1
0.890136,0.481411,0.740664,0,1
0.306721,0.0301537,0.560934,0,1
0.638659,0.198723,0.115612,1,0
0.0466544,0.375557,0.925297,0,1
0.834631,0.950994,0.985024,0,1
0.742378,0.440152,0.0166523,0,1
0.018008,0.165171,0.590839,0,1
0.348008,0.958441,0.153019,1,0
0.64944,0.146371,0.791365,0,1
0.0791181,0.195993,0.412065,0,1
0.430016,0.656665,0.626062,0,1
0.13885,0.705214,0.901025,1,0
0.900343,0.127874,0.265856,1,0
0.529183,0.277704,0.0178366,0,1
0.886142,0.825546,0.189689,0,1
0.151735,0.524406,0.725234,1,0
0.353558,0.456835,0.925569,1,0
0.858395,0.000798469,0.897024,1,0
0.636846,0.735126,0.115112,1,0
0.747735,0.527189,0.0828696,1,0
0.105744,0.836312,0.532997,1,0
0.066627,0.00579381,0.838286,1,0
0.645647,0.288897,0.905855,0,1
0.69997,0.935176,0.784538,0,1
0.532388,0.915479,0.859258,1,0
0.246175,0.358555,0.0352114,0,1
0.178113,0.849554,0.642113,0,1
0.497234,0.722816,0.721769,0,1
0.897144,0.933365,0.392565,0,1
0.131771,0.31422,0.281425,0,1
0.0421978,0.91777,0.257394,0,1
0.36104,0.658531,0.270631,1,0
0.00305263,0.40199,0.970169,0,1
0.425508,0.190095,0.420573,0,1
0.699023,0.479256,0.514054,1,0
0.279559,0.455855,0.548584,1,0
0.0628522,0.693161,0.21851,1,0
0.908968,0.579347,0.308551,0,1
0.0926815,0.632138,0.388324,1,0
0.654936,0.964707,0.481871,0,1
0.3575,0.15983,0.343689,1,0
0.34063,0.0827748,0.362028,1,0
0.565352,0.302469,0.737158,0,1
0.63788,0.796918,0.223221,0,1
0.720134,0.642514,0.925807,0,1
0.523928,0.870779,0.0246115,1,0
0.234143,0.224996,0.64111,1,0
0.707993,0.49654,0.11106,1,0
0.954917,0.407237,0.880428,1,0
0.727848,0.695679,0.285302,1,0
0.597885,0.753864,0.755157,1,0
0.142331,0.945664,0.656257,1,0
0.157849,0.611751,0.975165,0,1
0.534505,0.791586,0.533003,1,0
0.734087,0.165137,0.279094,0,1
0.106137,0.274281,0.867093,0,1
0.247413,0.155696,0.367197,1,0
0.0674394,0.576732,0.289456,0,1
0.219673,0.986484,0.844496,1,0
0.76071,0.360625,0.367151,0,1
0.0303299,0.588006,0.195309,0,1
0.246883,0.0171522,0.964367,1,0
0.619973,0.760583,0.440256,1,0
0.815155,0.196243,0.354938,0,1
0.113092,0.546299,0.607667,0,1
0.868122,0.616817,0.580858,0,1
0.601976,0.30197,0.27161,1,0
0.177725,0.226109,0.671283,0,1
0.317903,0.705589,0.288987,1,0
0.838939,0.728495,0.688042,0,1
0.713733,0.917568,0.0537492,1,0
0.634752,0.34953,0.355356,0,1
0.00227164,0.0616456,0.960683,1,0
0.889074,0.35197,0.930158,1,0
0.472966,0.120393,0.152758,1,0
0.431415,0.641208,0.782004,0,1
0.541775,0.523015,0.29021,0,1
0.040087,0.688817,0.991778,1,0
0.550422,0.991212,0.895783,1,0
0.394548,0.305709,0.453035,1,0
0.862091,0.799196,0.535434,0,1
0.856028,0.978832,0.116752,1,0
0.399117,0.480696,0.360098,0,1
0.527462,0.811145,0.557699,0,1
0.762661,0.903626,0.301606,0,1
0.231952,0.737992,0.332645,1,0
0.174027,0.050516,0.94374,0,1
0.196574,0.941213,0.990709,0,1
0.624873,0.384075,0.240639,0,1
0.00574728,0.371469,0.417112,0,1
0.704436,0.038738,0.751104,0,1
0.592406,0.0201761,0.038043,1,0
0.415072,0.0201624,0.627544,1,0
0.864418,0.533273,0.922663,0,1
0.444038,0.82347,0.990902,0,1
0.877133,0.175469,0.613488,0,1
0.667458,0.857356,0.323702,0,1
0.410693,0.0865404,0.78741,0,1
0.164456,0.7257,0.811181,1,0
0.436667,0.655007,0.0544979,0,1
0.834473,0.352974,0.556297,1,0
0.0036741,0.985797,0.304303,0,1
0.392937,0.460322,0.0726051,0,1
0.127892,0.990149,0.672242,1,0
0.413256,0.596641,0.362623,1,0
0.895423,0.363021,0.808096,0,1
0.667566,0.593806,0.464398,0,1
0.534092,0.188789,0.828277,1,0
0.637848,0.24134,0.85797,0,1
0.328019,0.183655,0.544615,0,1
0.656483,0.862357,0.63701,1,0
0.0937802,0.537047,0.778382,0,1
0.728203,0.961955,0.0638101,1,0
0.628071,0.853127,0.443332,1,0
0.569914,0.645593,0.336337,0,1
0.214809,0.757526,0.960936,0,1
0.00731945,0.336337,0.620206,0,1
0.948873,0.945579,0.0431993,1,0
0.496324,0.944216,0.381809,0,1
0.629615,0.224115,0.820157,0,1
0.293518,0.0971433,0.251976,0,1
0.165066,0.135596,0.386238,0,1
0.0229206,0.090207,0.474537,0,1
0.755361,0.391858,0.377732,0,1
0.294895,0.147839,0.307878,1,0
0.886219,0.198325,0.814256,0,1
